2015-07-27 17:01:43.0816|WARN|thread: 1|StandardUserErrors|Showing user error Failed to create a new commit.
2015-07-26 16:01:21.7301|INFO|thread: 4|ProcessWrapper|Starting: Process - FileName: 'C:\Users\Austin\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin\git.exe', Args: 'add --all "Views/Account/ExternalLoginFailure.cshtml" ', Working Directory: C:\Users\Austin\Documents\GitHub\bug-tracker\bug-tracker\
2015-07-26 16:01:21.7612|INFO|thread:49|GitEnvironment|Process set up with this SSH Agent info: 5868:/tmp/ssh-39WaOSDkMgh4/agent.5820
2015-07-26 16:01:21.7612|INFO|thread:49|GitEnvironment|PATH is C:\Users\Austin\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\cmd;C:\Users\Austin\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin;C:\Users\Austin\AppData\Local\Apps\2.0\GZK8WAOL.JD1\L4TY4NLC.385\gith..tion_317444273a93ac29_0002.000e_114545a4195e25d4;C:\Users\Austin\AppData\Local\GitHub\lfs-amd64_0.5.1;C:\Program Files (x86)\MSBuild\12.0\bin;C:\Windows\System32
2015-07-26 16:01:21.7612|INFO|thread:49|ProcessWrapper|Starting: Process - FileName: 'C:\Users\Austin\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin\git.exe', Args: 'add --all "Views/Account/ForgotPassword.cshtml" ', Working Directory: C:\Users\Austin\Documents\GitHub\bug-tracker\bug-tracker\
2015-07-26 16:01:21.7911|INFO|thread: 4|GitEnvironment|Process set up with this SSH Agent info: 5868:/tmp/ssh-39WaOSDkMgh4/agent.5820
2015-07-26 16:01:21.7911|INFO|thread: 4|GitEnvironment|PATH is C:\Users\Austin\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\cmd;C:\Users\Austin\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin;C:\Users\Austin\AppData\Local\Apps\2.0\GZK8WAOL.JD1\L4TY4NLC.385\gith..tion_317444273a93ac29_0002.000e_114545a4195e25d4;C:\Users\Austin\AppData\Local\GitHub\lfs-amd64_0.5.1;C:\Program Files (x86)\MSBuild\12.0\bin;C:\Windows\System32
2015-07-26 16:01:21.7911|INFO|thread: 4|ProcessWrapper|Starting: Process - FileName: 'C:\Users\Austin\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin\git.exe', Args: 'add --all "Views/Account/ForgotPasswordConfirmation.cshtml" ', Working Directory: C:\Users\Austin\Documents\GitHub\bug-tracker\bug-tracker\
2015-07-26 16:01:21.8211|INFO|thread: 4|GitEnvironment|Process set up with this SSH Agent info: 5868:/tmp/ssh-39WaOSDkMgh4/agent.5820
2015-07-26 16:01:21.8211|INFO|thread: 4|GitEnvironment|PATH is C:\Users\Austin\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\cmd;C:\Users\Austin\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin;C:\Users\Austin\AppData\Local\Apps\2.0\GZK8WAOL.JD1\L4TY4NLC.385\gith..tion_317444273a93ac29_0002.000e_114545a4195e25d4;C:\Users\Austin\AppData\Local\GitHub\lfs-amd64_0.5.1;C:\Program Files (x86)\MSBuild\12.0\bin;C:\Windows\System32
2015-07-26 16:01:21.8211|INFO|thread: 4|ProcessWrapper|Starting: Process - FileName: 'C:\Users\Austin\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin\git.exe', Args: 'add --all "Views/Account/Login.cshtml" ', Working Directory: C:\Users\Austin\Documents\GitHub\bug-tracker\bug-tracker\
2015-07-26 16:01:21.8501|INFO|thread:16|GitEnvironment|Process set up with this SSH Agent info: 5868:/tmp/ssh-39WaOSDkMgh4/agent.5820
2015-07-26 16:01:21.8501|INFO|thread:16|GitEnvironment|PATH is C:\Users\Austin\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\cmd;C:\Users\Austin\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin;C:\Users\Austin\AppData\Local\Apps\2.0\GZK8WAOL.JD1\L4TY4NLC.385\gith..tion_317444273a93ac29_0002.000e_114545a4195e25d4;C:\Users\Austin\AppData\Local\GitHub\lfs-amd64_0.5.1;C:\Program Files (x86)\MSBuild\12.0\bin;C:\Windows\System32
2015-07-26 16:01:21.8501|INFO|thread:16|ProcessWrapper|Starting: Process - FileName: 'C:\Users\Austin\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin\git.exe', Args: 'add --all "Views/Account/Register.cshtml" ', Working Directory: C:\Users\Austin\Documents\GitHub\bug-tracker\bug-tracker\
2015-07-26 16:01:21.8801|INFO|thread:58|GitEnvironment|Process set up with this SSH Agent info: 5868:/tmp/ssh-39WaOSDkMgh4/agent.5820
2015-07-26 16:01:21.8801|INFO|thread:58|GitEnvironment|PATH is C:\Users\Austin\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\cmd;C:\Users\Austin\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin;C:\Users\Austin\AppData\Local\Apps\2.0\GZK8WAOL.JD1\L4TY4NLC.385\gith..tion_317444273a93ac29_0002.000e_114545a4195e25d4;C:\Users\Austin\AppData\Local\GitHub\lfs-amd64_0.5.1;C:\Program Files (x86)\MSBuild\12.0\bin;C:\Windows\System32
2015-07-26 16:01:21.8801|INFO|thread:58|ProcessWrapper|Starting: Process - FileName: 'C:\Users\Austin\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin\git.exe', Args: 'add --all "Views/Account/ResetPassword.cshtml" ', Working Directory: C:\Users\Austin\Documents\GitHub\bug-tracker\bug-tracker\
2015-07-26 16:01:21.9071|INFO|thread:56|GitEnvironment|Process set up with this SSH Agent info: 5868:/tmp/ssh-39WaOSDkMgh4/agent.5820
2015-07-26 16:01:21.9071|INFO|thread:56|GitEnvironment|PATH is C:\Users\Austin\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\cmd;C:\Users\Austin\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin;C:\Users\Austin\AppData\Local\Apps\2.0\GZK8WAOL.JD1\L4TY4NLC.385\gith..tion_317444273a93ac29_0002.000e_114545a4195e25d4;C:\Users\Austin\AppData\Local\GitHub\lfs-amd64_0.5.1;C:\Program Files (x86)\MSBuild\12.0\bin;C:\Windows\System32
2015-07-26 16:01:21.9071|INFO|thread:56|ProcessWrapper|Starting: Process - FileName: 'C:\Users\Austin\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin\git.exe', Args: 'add --all "Views/Account/ResetPasswordConfirmation.cshtml" ', Working Directory: C:\Users\Austin\Documents\GitHub\bug-tracker\bug-tracker\
2015-07-26 16:01:21.9361|INFO|thread: 4|GitEnvironment|Process set up with this SSH Agent info: 5868:/tmp/ssh-39WaOSDkMgh4/agent.5820
2015-07-26 16:01:21.9361|INFO|thread: 4|GitEnvironment|PATH is C:\Users\Austin\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\cmd;C:\Users\Austin\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin;C:\Users\Austin\AppData\Local\Apps\2.0\GZK8WAOL.JD1\L4TY4NLC.385\gith..tion_317444273a93ac29_0002.000e_114545a4195e25d4;C:\Users\Austin\AppData\Local\GitHub\lfs-amd64_0.5.1;C:\Program Files (x86)\MSBuild\12.0\bin;C:\Windows\System32
2015-07-26 16:01:21.9361|INFO|thread: 4|ProcessWrapper|Starting: Process - FileName: 'C:\Users\Austin\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin\git.exe', Args: 'add --all "Views/Account/SendCode.cshtml" ', Working Directory: C:\Users\Austin\Documents\GitHub\bug-tracker\bug-tracker\
2015-07-26 16:01:21.9681|INFO|thread: 4|GitEnvironment|Process set up with this SSH Agent info: 5868:/tmp/ssh-39WaOSDkMgh4/agent.5820
2015-07-26 16:01:21.9681|INFO|thread: 4|GitEnvironment|PATH is C:\Users\Austin\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\cmd;C:\Users\Austin\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin;C:\Users\Austin\AppData\Local\Apps\2.0\GZK8WAOL.JD1\L4TY4NLC.385\gith..tion_317444273a93ac29_0002.000e_114545a4195e25d4;C:\Users\Austin\AppData\Local\GitHub\lfs-amd64_0.5.1;C:\Program Files (x86)\MSBuild\12.0\bin;C:\Windows\System32
2015-07-26 16:01:21.9681|INFO|thread: 4|ProcessWrapper|Starting: Process - FileName: 'C:\Users\Austin\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin\git.exe', Args: 'add --all "Views/Account/VerifyCode.cshtml" ', Working Directory: C:\Users\Austin\Documents\GitHub\bug-tracker\bug-tracker\
2015-07-26 16:01:21.9961|INFO|thread:58|GitEnvironment|Process set up with this SSH Agent info: 5868:/tmp/ssh-39WaOSDkMgh4/agent.5820
2015-07-26 16:01:21.9961|INFO|thread:58|GitEnvironment|PATH is C:\Users\Austin\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\cmd;C:\Users\Austin\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin;C:\Users\Austin\AppData\Local\Apps\2.0\GZK8WAOL.JD1\L4TY4NLC.385\gith..tion_317444273a93ac29_0002.000e_114545a4195e25d4;C:\Users\Austin\AppData\Local\GitHub\lfs-amd64_0.5.1;C:\Program Files (x86)\MSBuild\12.0\bin;C:\Windows\System32
2015-07-26 16:01:21.9961|INFO|thread:58|ProcessWrapper|Starting: Process - FileName: 'C:\Users\Austin\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin\git.exe', Args: 'add --all "Views/Account/_ExternalLoginsListPartial.cshtml" ', Working Directory: C:\Users\Austin\Documents\GitHub\bug-tracker\bug-tracker\
2015-07-26 16:01:22.0271|INFO|thread: 4|GitEnvironment|Process set up with this SSH Agent info: 5868:/tmp/ssh-39WaOSDkMgh4/agent.5820
2015-07-26 16:01:22.0271|INFO|thread: 4|GitEnvironment|PATH is C:\Users\Austin\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\cmd;C:\Users\Austin\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin;C:\Users\Austin\AppData\Local\Apps\2.0\GZK8WAOL.JD1\L4TY4NLC.385\gith..tion_317444273a93ac29_0002.000e_114545a4195e25d4;C:\Users\Austin\AppData\Local\GitHub\lfs-amd64_0.5.1;C:\Program Files (x86)\MSBuild\12.0\bin;C:\Windows\System32
2015-07-26 16:01:22.0271|INFO|thread: 4|ProcessWrapper|Starting: Process - FileName: 'C:\Users\Austin\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin\git.exe', Args: 'add --all "Views/Home/About.cshtml" ', Working Directory: C:\Users\Austin\Documents\GitHub\bug-tracker\bug-tracker\
2015-07-26 16:01:22.0551|INFO|thread:58|GitEnvironment|Process set up with this SSH Agent info: 5868:/tmp/ssh-39WaOSDkMgh4/agent.5820
2015-07-26 16:01:22.0551|INFO|thread:58|GitEnvironment|PATH is C:\Users\Austin\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\cmd;C:\Users\Austin\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin;C:\Users\Austin\AppData\Local\Apps\2.0\GZK8WAOL.JD1\L4TY4NLC.385\gith..tion_317444273a93ac29_0002.000e_114545a4195e25d4;C:\Users\Austin\AppData\Local\GitHub\lfs-amd64_0.5.1;C:\Program Files (x86)\MSBuild\12.0\bin;C:\Windows\System32
2015-07-26 16:01:22.0551|INFO|thread:58|ProcessWrapper|Starting: Process - FileName: 'C:\Users\Austin\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin\git.exe', Args: 'add --all "Views/Home/Contact.cshtml" ', Working Directory: C:\Users\Austin\Documents\GitHub\bug-tracker\bug-tracker\
2015-07-26 16:01:22.0852|INFO|thread: 4|GitEnvironment|Process set up with this SSH Agent info: 5868:/tmp/ssh-39WaOSDkMgh4/agent.5820
2015-07-26 16:01:22.0852|INFO|thread: 4|GitEnvironment|PATH is C:\Users\Austin\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\cmd;C:\Users\Austin\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin;C:\Users\Austin\AppData\Local\Apps\2.0\GZK8WAOL.JD1\L4TY4NLC.385\gith..tion_317444273a93ac29_0002.000e_114545a4195e25d4;C:\Users\Austin\AppData\Local\GitHub\lfs-amd64_0.5.1;C:\Program Files (x86)\MSBuild\12.0\bin;C:\Windows\System32
2015-07-26 16:01:22.0852|INFO|thread: 4|ProcessWrapper|Starting: Process - FileName: 'C:\Users\Austin\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin\git.exe', Args: 'add --all "Views/Home/Index.cshtml" ', Working Directory: C:\Users\Austin\Documents\GitHub\bug-tracker\bug-tracker\
2015-07-26 16:01:22.1161|INFO|thread:56|GitEnvironment|Process set up with this SSH Agent info: 5868:/tmp/ssh-39WaOSDkMgh4/agent.5820
2015-07-26 16:01:22.1161|INFO|thread:56|GitEnvironment|PATH is C:\Users\Austin\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\cmd;C:\Users\Austin\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin;C:\Users\Austin\AppData\Local\Apps\2.0\GZK8WAOL.JD1\L4TY4NLC.385\gith..tion_317444273a93ac29_0002.000e_114545a4195e25d4;C:\Users\Austin\AppData\Local\GitHub\lfs-amd64_0.5.1;C:\Program Files (x86)\MSBuild\12.0\bin;C:\Windows\System32
2015-07-26 16:01:22.1161|INFO|thread:56|ProcessWrapper|Starting: Process - FileName: 'C:\Users\Austin\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin\git.exe', Args: 'add --all "Views/Manage/AddPhoneNumber.cshtml" ', Working Directory: C:\Users\Austin\Documents\GitHub\bug-tracker\bug-tracker\
2015-07-26 16:01:22.1451|INFO|thread:56|GitEnvironment|Process set up with this SSH Agent info: 5868:/tmp/ssh-39WaOSDkMgh4/agent.5820
2015-07-26 16:01:22.1451|INFO|thread:56|GitEnvironment|PATH is C:\Users\Austin\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\cmd;C:\Users\Austin\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin;C:\Users\Austin\AppData\Local\Apps\2.0\GZK8WAOL.JD1\L4TY4NLC.385\gith..tion_317444273a93ac29_0002.000e_114545a4195e25d4;C:\Users\Austin\AppData\Local\GitHub\lfs-amd64_0.5.1;C:\Program Files (x86)\MSBuild\12.0\bin;C:\Windows\System32
2015-07-26 16:01:22.1451|INFO|thread:56|ProcessWrapper|Starting: Process - FileName: 'C:\Users\Austin\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin\git.exe', Args: 'add --all "Views/Manage/ChangePassword.cshtml" ', Working Directory: C:\Users\Austin\Documents\GitHub\bug-tracker\bug-tracker\
2015-07-26 16:01:22.1801|INFO|thread:55|GitEnvironment|Process set up with this SSH Agent info: 5868:/tmp/ssh-39WaOSDkMgh4/agent.5820
2015-07-26 16:01:22.1801|INFO|thread:55|GitEnvironment|PATH is C:\Users\Austin\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\cmd;C:\Users\Austin\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin;C:\Users\Austin\AppData\Local\Apps\2.0\GZK8WAOL.JD1\L4TY4NLC.385\gith..tion_317444273a93ac29_0002.000e_114545a4195e25d4;C:\Users\Austin\AppData\Local\GitHub\lfs-amd64_0.5.1;C:\Program Files (x86)\MSBuild\12.0\bin;C:\Windows\System32
2015-07-26 16:01:22.1801|INFO|thread:55|ProcessWrapper|Starting: Process - FileName: 'C:\Users\Austin\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin\git.exe', Args: 'add --all "Views/Manage/Index.cshtml" ', Working Directory: C:\Users\Austin\Documents\GitHub\bug-tracker\bug-tracker\
2015-07-26 16:01:22.2132|INFO|thread:58|GitEnvironment|Process set up with this SSH Agent info: 5868:/tmp/ssh-39WaOSDkMgh4/agent.5820
2015-07-26 16:01:22.2132|INFO|thread:58|GitEnvironment|PATH is C:\Users\Austin\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\cmd;C:\Users\Austin\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin;C:\Users\Austin\AppData\Local\Apps\2.0\GZK8WAOL.JD1\L4TY4NLC.385\gith..tion_317444273a93ac29_0002.000e_114545a4195e25d4;C:\Users\Austin\AppData\Local\GitHub\lfs-amd64_0.5.1;C:\Program Files (x86)\MSBuild\12.0\bin;C:\Windows\System32
2015-07-26 16:01:22.2132|INFO|thread:58|ProcessWrapper|Starting: Process - FileName: 'C:\Users\Austin\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin\git.exe', Args: 'add --all "Views/Manage/ManageLogins.cshtml" ', Working Directory: C:\Users\Austin\Documents\GitHub\bug-tracker\bug-tracker\
2015-07-26 16:01:22.2431|INFO|thread:56|GitEnvironment|Process set up with this SSH Agent info: 5868:/tmp/ssh-39WaOSDkMgh4/agent.5820
2015-07-26 16:01:22.2431|INFO|thread:56|GitEnvironment|PATH is C:\Users\Austin\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\cmd;C:\Users\Austin\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin;C:\Users\Austin\AppData\Local\Apps\2.0\GZK8WAOL.JD1\L4TY4NLC.385\gith..tion_317444273a93ac29_0002.000e_114545a4195e25d4;C:\Users\Austin\AppData\Local\GitHub\lfs-amd64_0.5.1;C:\Program Files (x86)\MSBuild\12.0\bin;C:\Windows\System32
2015-07-26 16:01:22.2431|INFO|thread:56|ProcessWrapper|Starting: Process - FileName: 'C:\Users\Austin\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin\git.exe', Args: 'add --all "Views/Manage/SetPassword.cshtml" ', Working Directory: C:\Users\Austin\Documents\GitHub\bug-tracker\bug-tracker\
2015-07-26 16:01:22.2821|INFO|thread:58|GitEnvironment|Process set up with this SSH Agent info: 5868:/tmp/ssh-39WaOSDkMgh4/agent.5820
2015-07-26 16:01:22.2821|INFO|thread:58|GitEnvironment|PATH is C:\Users\Austin\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\cmd;C:\Users\Austin\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin;C:\Users\Austin\AppData\Local\Apps\2.0\GZK8WAOL.JD1\L4TY4NLC.385\gith..tion_317444273a93ac29_0002.000e_114545a4195e25d4;C:\Users\Austin\AppData\Local\GitHub\lfs-amd64_0.5.1;C:\Program Files (x86)\MSBuild\12.0\bin;C:\Windows\System32
2015-07-26 16:01:22.2821|INFO|thread:58|ProcessWrapper|Starting: Process - FileName: 'C:\Users\Austin\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin\git.exe', Args: 'add --all "Views/Manage/VerifyPhoneNumber.cshtml" ', Working Directory: C:\Users\Austin\Documents\GitHub\bug-tracker\bug-tracker\
2015-07-26 16:01:22.3151|INFO|thread:58|GitEnvironment|Process set up with this SSH Agent info: 5868:/tmp/ssh-39WaOSDkMgh4/agent.5820
2015-07-26 16:01:22.3151|INFO|thread:58|GitEnvironment|PATH is C:\Users\Austin\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\cmd;C:\Users\Austin\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin;C:\Users\Austin\AppData\Local\Apps\2.0\GZK8WAOL.JD1\L4TY4NLC.385\gith..tion_317444273a93ac29_0002.000e_114545a4195e25d4;C:\Users\Austin\AppData\Local\GitHub\lfs-amd64_0.5.1;C:\Program Files (x86)\MSBuild\12.0\bin;C:\Windows\System32
2015-07-26 16:01:22.3151|INFO|thread:58|ProcessWrapper|Starting: Process - FileName: 'C:\Users\Austin\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin\git.exe', Args: 'add --all "Views/Shared/Error.cshtml" ', Working Directory: C:\Users\Austin\Documents\GitHub\bug-tracker\bug-tracker\
2015-07-26 16:01:22.3451|INFO|thread:56|GitEnvironment|Process set up with this SSH Agent info: 5868:/tmp/ssh-39WaOSDkMgh4/agent.5820
2015-07-26 16:01:22.3451|INFO|thread:56|GitEnvironment|PATH is C:\Users\Austin\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\cmd;C:\Users\Austin\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin;C:\Users\Austin\AppData\Local\Apps\2.0\GZK8WAOL.JD1\L4TY4NLC.385\gith..tion_317444273a93ac29_0002.000e_114545a4195e25d4;C:\Users\Austin\AppData\Local\GitHub\lfs-amd64_0.5.1;C:\Program Files (x86)\MSBuild\12.0\bin;C:\Windows\System32
2015-07-26 16:01:22.3451|INFO|thread:56|ProcessWrapper|Starting: Process - FileName: 'C:\Users\Austin\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin\git.exe', Args: 'add --all "Views/Shared/Lockout.cshtml" ', Working Directory: C:\Users\Austin\Documents\GitHub\bug-tracker\bug-tracker\
2015-07-26 16:01:22.3791|INFO|thread:55|GitEnvironment|Process set up with this SSH Agent info: 5868:/tmp/ssh-39WaOSDkMgh4/agent.5820
2015-07-26 16:01:22.3791|INFO|thread:55|GitEnvironment|PATH is C:\Users\Austin\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\cmd;C:\Users\Austin\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin;C:\Users\Austin\AppData\Local\Apps\2.0\GZK8WAOL.JD1\L4TY4NLC.385\gith..tion_317444273a93ac29_0002.000e_114545a4195e25d4;C:\Users\Austin\AppData\Local\GitHub\lfs-amd64_0.5.1;C:\Program Files (x86)\MSBuild\12.0\bin;C:\Windows\System32
2015-07-26 16:01:22.3791|INFO|thread:55|ProcessWrapper|Starting: Process - FileName: 'C:\Users\Austin\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin\git.exe', Args: 'add --all "Views/Shared/_Layout.cshtml" ', Working Directory: C:\Users\Austin\Documents\GitHub\bug-tracker\bug-tracker\
2015-07-26 16:01:22.4121|INFO|thread:55|GitEnvironment|Process set up with this SSH Agent info: 5868:/tmp/ssh-39WaOSDkMgh4/agent.5820
2015-07-26 16:01:22.4121|INFO|thread:55|GitEnvironment|PATH is C:\Users\Austin\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\cmd;C:\Users\Austin\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin;C:\Users\Austin\AppData\Local\Apps\2.0\GZK8WAOL.JD1\L4TY4NLC.385\gith..tion_317444273a93ac29_0002.000e_114545a4195e25d4;C:\Users\Austin\AppData\Local\GitHub\lfs-amd64_0.5.1;C:\Program Files (x86)\MSBuild\12.0\bin;C:\Windows\System32
2015-07-26 16:01:22.4121|INFO|thread:55|ProcessWrapper|Starting: Process - FileName: 'C:\Users\Austin\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin\git.exe', Args: 'add --all "Views/Shared/_LoginPartial.cshtml" ', Working Directory: C:\Users\Austin\Documents\GitHub\bug-tracker\bug-tracker\
2015-07-26 16:01:22.4471|INFO|thread: 4|GitEnvironment|Process set up with this SSH Agent info: 5868:/tmp/ssh-39WaOSDkMgh4/agent.5820
2015-07-26 16:01:22.4471|INFO|thread: 4|GitEnvironment|PATH is C:\Users\Austin\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\cmd;C:\Users\Austin\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin;C:\Users\Austin\AppData\Local\Apps\2.0\GZK8WAOL.JD1\L4TY4NLC.385\gith..tion_317444273a93ac29_0002.000e_114545a4195e25d4;C:\Users\Austin\AppData\Local\GitHub\lfs-amd64_0.5.1;C:\Program Files (x86)\MSBuild\12.0\bin;C:\Windows\System32
2015-07-26 16:01:22.4471|INFO|thread: 4|ProcessWrapper|Starting: Process - FileName: 'C:\Users\Austin\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin\git.exe', Args: 'add --all "Views/_ViewStart.cshtml" ', Working Directory: C:\Users\Austin\Documents\GitHub\bug-tracker\bug-tracker\
2015-07-26 16:01:22.4781|INFO|thread:16|GitEnvironment|Process set up with this SSH Agent info: 5868:/tmp/ssh-39WaOSDkMgh4/agent.5820
2015-07-26 16:01:22.4781|INFO|thread:16|GitEnvironment|PATH is C:\Users\Austin\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\cmd;C:\Users\Austin\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin;C:\Users\Austin\AppData\Local\Apps\2.0\GZK8WAOL.JD1\L4TY4NLC.385\gith..tion_317444273a93ac29_0002.000e_114545a4195e25d4;C:\Users\Austin\AppData\Local\GitHub\lfs-amd64_0.5.1;C:\Program Files (x86)\MSBuild\12.0\bin;C:\Windows\System32
2015-07-26 16:01:22.4781|INFO|thread:16|ProcessWrapper|Starting: Process - FileName: 'C:\Users\Austin\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin\git.exe', Args: 'add --all "Web.Debug.config" ', Working Directory: C:\Users\Austin\Documents\GitHub\bug-tracker\bug-tracker\
2015-07-26 16:01:22.5091|INFO|thread: 4|GitEnvironment|Process set up with this SSH Agent info: 5868:/tmp/ssh-39WaOSDkMgh4/agent.5820
